player_name,player_profile_link,team,2020-12-22,2020-12-22,2020-12-23,2020-12-24,2020-12-25,2020-12-26,2020-12-27,2020-12-28,2020-12-29,2020-12-30,2020-12-31,2021-01-01,2021-01-02,2021-01-03,2021-01-04,2021-01-05,2021-01-06,2021-01-07,2021-01-08,2021-01-09,2021-01-10,2021-01-11,2021-01-12,2021-01-13,2021-01-14,2021-01-15,2021-01-16,2021-01-17,2021-01-18,2021-01-19,2021-01-20,2021-01-21,2021-01-22,2021-01-23,2021-01-24,2021-01-25,2021-01-26,2021-01-27,2021-01-28,2021-01-29,2021-01-30,2021-01-31,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16
Aleksej Pokusevski,https://www.basketball-reference.com/req/202105201/images/players/pokusal01.jpg,OKC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,12.0,12.0,15.0,15.0,19.0,29.0,29.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,37.0,37.0,39.0,45.0,45.0,52.0,52.0,54.0,54.0,54.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,70.0,70.0,74.0,97.0,97.0,101.0,101.0,105.0,105.0,105.0,114.0,127.0,127.0,140.0,140.0,140.0,148.0,148.0,169.0,169.0,169.0,169.0,189.0,197.0,197.0,216.0,216.0,241.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,259.0,267.0,267.0,269.0,269.0,277.0,277.0,277.0,285.0,297.0,297.0,305.0,305.0,305.0,309.0,309.0,309.0,309.0,309.0,309.0,309.0,322.0,322.0,332.0,332.0,332.0,338.0,338.0,367.0
Jordan Poole,https://www.basketball-reference.com/req/202105201/images/players/poolejo01.jpg,GSW,0.0,2,2.0,2.0,13.0,13.0,23.0,23.0,25.0,25.0,25.0,30.0,30.0,30.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,47.0,48.0,48.0,58.0,58.0,60.0,60.0,60.0,67.0,67.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,123.0,123.0,123.0,141.0,155.0,155.0,178.0,178.0,203.0,229.0,229.0,229.0,248.0,248.0,265.0,280.0,280.0,280.0,287.0,287.0,287.0,296.0,306.0,306.0,312.0,312.0,322.0,322.0,322.0,322.0,343.0,343.0,347.0,347.0,364.0,378.0,378.0,390.0,390.0,396.0,396.0,418.0,418.0,433.0,433.0,437.0,437.0,447.0,447.0,452.0,452.0,469.0,469.0,480.0,489.0,489.0,503.0,503.0,519.0,519.0,539.0,559.0,559.0,559.0,597.0,597.0,612.0
Jontay Porter,https://www.basketball-reference.com/req/202105201/images/players/portejo01.jpg,MEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,8.0,8.0,8.0,8.0,8.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,15.0,15.0,15.0,22.0,22.0,22.0
Michael Porter,https://www.basketball-reference.com/req/202105201/images/players/portemi01.jpg,DEN,0.0,0.0,24.0,24.0,34.0,34.0,34.0,48.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,85.0,99.0,99.0,129.0,129.0,146.0,146.0,155.0,155.0,166.0,166.0,166.0,166.0,174.0,174.0,182.0,182.0,190.0,190.0,209.0,209.0,224.0,224.0,232.0,232.0,232.0,246.0,246.0,268.0,268.0,278.0,278.0,290.0,290.0,308.0,308.0,328.0,328.0,345.0,356.0,356.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,401.0,424.0,424.0,444.0,444.0,472.0,472.0,491.0,491.0,508.0,508.0,526.0,545.0,545.0,570.0,570.0,585.0,585.0,612.0,612.0,632.0,632.0,632.0,652.0,652.0,677.0,695.0,695.0,717.0,717.0,739.0,763.0,763.0,788.0,788.0,809.0,809.0,809.0,830.0,830.0,847.0,847.0,873.0,912.0,912.0,943.0,943.0,971.0,994.0,994.0,1019.0,1019.0,1038.0,1038.0,1055.0,1055.0,1086.0,1114.0,1114.0,1114.0,1144.0,1144.0,1144.0,1153.0,1153.0,1162.0
Otto Porter,https://www.basketball-reference.com/req/202105201/images/players/porteot01.jpg,CHI,0.0,0.0,14.0,14.0,14.0,24.0,36.0,36.0,52.0,52.0,80.0,89.0,89.0,104.0,104.0,123.0,126.0,126.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,136.0,136.0,150.0,150.0,150.0,150.0,150.0,163.0,163.0,163.0,176.0,176.0,176.0,176.0,176.0,183.0,183.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,189.0,189.0,189.0,200.0,200.0,208.0,214.0,214.0,236.0,236.0,239.0,241.0,241.0,247.0,247.0,247.0,247.0,252.0,252.0,265.0,265.0,271.0,271.0,271.0,271.0,271.0,271.0,271.0,271.0,271.0,271.0,271.0,271.0,271.0,271.0,271.0,271.0,271.0,271.0,271.0,271.0,271.0,271.0,271.0,271.0,271.0,271.0,271.0,271.0,271.0,271.0,271.0,271.0,271.0,271.0,271.0,271.0,271.0,271.0,271.0,271.0,271.0,271.0,271.0,271.0,271.0,271.0
Bobby Portis,https://www.basketball-reference.com/req/202105201/images/players/portibo01.jpg,MIL,0.0,0.0,3.0,3.0,13.0,13.0,30.0,30.0,41.0,52.0,52.0,65.0,65.0,65.0,75.0,75.0,91.0,91.0,93.0,110.0,110.0,130.0,130.0,141.0,141.0,149.0,149.0,149.0,153.0,153.0,153.0,157.0,157.0,157.0,178.0,178.0,178.0,186.0,186.0,191.0,202.0,202.0,223.0,223.0,241.0,241.0,255.0,258.0,258.0,265.0,265.0,277.0,277.0,292.0,292.0,313.0,313.0,329.0,329.0,331.0,338.0,338.0,346.0,346.0,360.0,360.0,372.0,372.0,372.0,381.0,381.0,385.0,385.0,393.0,393.0,393.0,393.0,393.0,393.0,393.0,401.0,401.0,415.0,415.0,428.0,428.0,430.0,430.0,430.0,436.0,436.0,454.0,454.0,475.0,475.0,475.0,475.0,475.0,475.0,475.0,475.0,475.0,481.0,499.0,499.0,499.0,512.0,512.0,532.0,542.0,542.0,558.0,558.0,558.0,571.0,582.0,582.0,588.0,588.0,594.0,594.0,594.0,617.0,617.0,634.0,644.0,644.0,649.0,649.0,659.0,675.0,675.0,675.0,675.0,680.0,689.0,689.0,705.0,705.0,705.0,718.0,728.0,728.0,740.0,740.0,754.0,754.0
Kristaps Porziņģis,https://www.basketball-reference.com/req/202105201/images/players/porzikr01.jpg,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,31.0,31.0,51.0,74.0,74.0,101.0,101.0,122.0,122.0,122.0,138.0,138.0,156.0,156.0,167.0,167.0,167.0,186.0,186.0,210.0,235.0,235.0,253.0,253.0,280.0,280.0,295.0,295.0,331.0,331.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,367.0,367.0,384.0,384.0,403.0,403.0,403.0,403.0,403.0,403.0,403.0,431.0,431.0,431.0,456.0,456.0,478.0,478.0,489.0,489.0,500.0,500.0,512.0,512.0,512.0,541.0,541.0,572.0,572.0,572.0,592.0,592.0,611.0,611.0,625.0,625.0,625.0,625.0,625.0,648.0,674.0,674.0,674.0,705.0,705.0,705.0,726.0,726.0,749.0,749.0,758.0,758.0,758.0,777.0,796.0,796.0,796.0,796.0,796.0,796.0,796.0,807.0,807.0,807.0,807.0,807.0,807.0,807.0,807.0,807.0,807.0,807.0,807.0,807.0,826.0,826.0,847.0,847.0,865.0
Dwight Powell,https://www.basketball-reference.com/req/202105201/images/players/poweldw01.jpg,DAL,0.0,0.0,2.0,2.0,13.0,13.0,17.0,17.0,17.0,26.0,26.0,28.0,28.0,32.0,34.0,34.0,34.0,41.0,41.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,51.0,59.0,59.0,59.0,59.0,59.0,60.0,60.0,68.0,68.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,86.0,90.0,90.0,96.0,96.0,98.0,98.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,107.0,107.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,124.0,124.0,124.0,140.0,140.0,140.0,140.0,140.0,147.0,147.0,147.0,147.0,151.0,156.0,156.0,160.0,160.0,163.0,171.0,171.0,171.0,180.0,183.0,183.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,201.0,211.0,211.0,236.0,236.0,241.0,244.0,244.0,252.0,252.0,263.0,276.0,276.0,283.0,283.0,295.0,303.0,303.0,315.0,315.0,317.0,329.0,329.0,336.0,336.0,342.0
Norman Powell,https://www.basketball-reference.com/req/202105201/images/players/powelno01.jpg,TOR,0.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,18.0,18.0,35.0,35.0,47.0,47.0,51.0,51.0,64.0,64.0,86.0,86.0,95.0,105.0,105.0,105.0,116.0,116.0,140.0,140.0,157.0,157.0,164.0,164.0,187.0,187.0,207.0,231.0,231.0,257.0,257.0,257.0,257.0,257.0,257.0,280.0,280.0,280.0,298.0,318.0,318.0,347.0,347.0,375.0,390.0,390.0,390.0,412.0,412.0,423.0,423.0,452.0,483.0,483.0,494.0,494.0,518.0,535.0,535.0,565.0,565.0,565.0,565.0,565.0,601.0,626.0,626.0,626.0,626.0,626.0,626.0,626.0,659.0,659.0,672.0,704.0,704.0,704.0,747.0,747.0,764.0,764.0,782.0,801.0,801.0,823.0,823.0,845.0,845.0,858.0,858.0,858.0,872.0,872.0,884.0,899.0,899.0,899.0,931.0,931.0,944.0,944.0,953.0,970.0,970.0,990.0,990.0,990.0,1012.0,1012.0,1029.0,1029.0,1052.0,1069.0,1069.0,1082.0,1082.0,1099.0,1099.0,1099.0,1123.0,1123.0,1142.0,1142.0,1165.0,1180.0,1180.0,1180.0,1180.0,1199.0,1217.0,1217.0,1245.0,1245.0,1252.0,1264.0,1264.0,1264.0,1283.0
Taurean Prince,https://www.basketball-reference.com/req/202105201/images/players/princta02.jpg,CLE,0.0,1,1.0,1.0,6.0,6.0,8.0,17.0,17.0,29.0,29.0,34.0,34.0,42.0,42.0,50.0,50.0,63.0,79.0,79.0,90.0,90.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,114.0,114.0,128.0,128.0,137.0,144.0,144.0,160.0,160.0,163.0,163.0,167.0,175.0,175.0,182.0,182.0,194.0,206.0,206.0,219.0,219.0,231.0,231.0,235.0,235.0,235.0,235.0,235.0,235.0,235.0,235.0,235.0,235.0,235.0,235.0,237.0,237.0,237.0,237.0,237.0,237.0,237.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,247.0,247.0,247.0,253.0,253.0,272.0,272.0,286.0,286.0,286.0,308.0,308.0,318.0,329.0,329.0,329.0,354.0,366.0,366.0,370.0,370.0,381.0,381.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0
Taurean Prince,https://www.basketball-reference.com/req/202105201/images/players/princta02.jpg,BOS,0.0,0.0,3.0,3.0,10.0,10.0,23.0,23.0,33.0,41.0,41.0,41.0,41.0,46.0,69.0,69.0,75.0,75.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,102.0,102.0,105.0,105.0,105.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,116.0,116.0,128.0,128.0,131.0,131.0,151.0,153.0,153.0,157.0,157.0,165.0,176.0,176.0,176.0,176.0,180.0,180.0,187.0,190.0,190.0,199.0,199.0,206.0,206.0,220.0,220.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,233.0,233.0,233.0,242.0,242.0,242.0,249.0,249.0,255.0,255.0,260.0,266.0,266.0,269.0,269.0,276.0,288.0,288.0,299.0,299.0,307.0,307.0,307.0,307.0,312.0,312.0,318.0,320.0,320.0,327.0,327.0,327.0,327.0,329.0,329.0,344.0,344.0,355.0,355.0,369.0,369.0,369.0,379.0,401.0,401.0,403.0,403.0,431.0,439.0,439.0,442.0,442.0,455.0,455.0,455.0,469.0,469.0,471.0,471.0,471.0,471.0,478.0,493.0,493.0,493.0,504.0,510.0
Immanuel Quickley,https://www.basketball-reference.com/req/202105201/images/players/quickim01.jpg,NYK,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,14.0,14.0,30.0,30.0,30.0,30.0,33.0,33.0,37.0,40.0,40.0,59.0,59.0,82.0,82.0,99.0,110.0,110.0,110.0,115.0,123.0,123.0,154.0,154.0,160.0,160.0,160.0,185.0,185.0,210.0,226.0,226.0,235.0,235.0,235.0,247.0,252.0,252.0,259.0,259.0,259.0,275.0,297.0,297.0,313.0,313.0,322.0,322.0,322.0,322.0,327.0,327.0,330.0,330.0,355.0,355.0,365.0,377.0,377.0,403.0,403.0,403.0,403.0,403.0,403.0,403.0,403.0,403.0,418.0,418.0,439.0,439.0,460.0,473.0,473.0,473.0,473.0,473.0,483.0,483.0,497.0,497.0,513.0,513.0,526.0,526.0,538.0,538.0,538.0,538.0,544.0,556.0,556.0,559.0,559.0,564.0,564.0,584.0,584.0,587.0,592.0,592.0,599.0,599.0,602.0,602.0,610.0,610.0,627.0,647.0,647.0,647.0,653.0,653.0,664.0,664.0,677.0,677.0,677.0,677.0,690.0,698.0,698.0,716.0,716.0,716.0,716.0,716.0,716.0,716.0,716.0,716.0,716.0,729.0,731.0
Jahmi'us Ramsey,https://www.basketball-reference.com/req/202105201/images/players/ramseja01.jpg,SAC,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,16.0,16.0,16.0,16.0,18.0,18.0,18.0,18.0,18.0,28.0,28.0,40.0
Chasson Randle,https://www.basketball-reference.com/req/202105201/images/players/randlch01.jpg,ORL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,5.0,9.0,9.0,18.0,18.0,24.0,24.0,32.0,32.0,39.0,39.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,51.0,56.0,56.0,60.0,60.0,60.0,60.0,65.0,78.0,78.0,80.0,80.0,80.0,82.0,82.0,92.0,92.0,100.0,100.0,100.0,100.0,115.0,115.0,120.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,129.0,129.0,137.0,137.0,147.0,147.0,157.0,157.0,157.0,161.0,170.0,170.0,180.0,180.0,183.0,187.0,187.0,205.0,205.0,209.0,209.0,220.0,220.0,222.0,222.0,234.0,234.0,243.0,255.0,255.0,266.0
Julius Randle,https://www.basketball-reference.com/req/202105201/images/players/randlju01.jpg,NYK,0.0,0.0,17.0,17.0,17.0,42.0,71.0,71.0,99.0,99.0,115.0,115.0,127.0,127.0,155.0,155.0,185.0,185.0,203.0,203.0,232.0,243.0,243.0,273.0,273.0,301.0,301.0,321.0,342.0,342.0,342.0,358.0,384.0,384.0,409.0,409.0,427.0,427.0,427.0,443.0,443.0,470.0,493.0,493.0,520.0,520.0,520.0,542.0,568.0,568.0,580.0,580.0,580.0,604.0,626.0,626.0,670.0,670.0,695.0,695.0,695.0,695.0,720.0,720.0,745.0,745.0,766.0,766.0,794.0,819.0,819.0,833.0,833.0,860.0,860.0,860.0,860.0,860.0,860.0,860.0,867.0,867.0,893.0,893.0,926.0,945.0,945.0,963.0,963.0,963.0,987.0,987.0,1024.0,1024.0,1037.0,1037.0,1037.0,1037.0,1059.0,1059.0,1085.0,1085.0,1099.0,1128.0,1128.0,1147.0,1147.0,1169.0,1169.0,1184.0,1184.0,1210.0,1244.0,1244.0,1276.0,1276.0,1320.0,1320.0,1353.0,1353.0,1369.0,1409.0,1409.0,1409.0,1440.0,1440.0,1458.0,1458.0,1492.0,1492.0,1492.0,1492.0,1523.0,1551.0,1551.0,1565.0,1565.0,1589.0,1589.0,1603.0,1603.0,1634.0,1634.0,1659.0,1659.0,1692.0,1712.0
Cam Reddish,https://www.basketball-reference.com/req/202105201/images/players/reddica01.jpg,ATL,0.0,0.0,15.0,15.0,15.0,20.0,20.0,31.0,31.0,51.0,51.0,63.0,65.0,65.0,75.0,75.0,83.0,83.0,83.0,104.0,104.0,114.0,114.0,114.0,114.0,134.0,134.0,134.0,134.0,134.0,134.0,134.0,149.0,149.0,154.0,154.0,154.0,178.0,178.0,185.0,185.0,185.0,191.0,191.0,193.0,205.0,205.0,215.0,215.0,215.0,215.0,222.0,222.0,228.0,246.0,246.0,262.0,262.0,275.0,275.0,284.0,284.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0
J.J. Redick,https://www.basketball-reference.com/req/202105201/images/players/redicjj01.jpg,NOP,0.0,0.0,23.0,23.0,31.0,31.0,34.0,34.0,36.0,36.0,39.0,39.0,44.0,44.0,47.0,47.0,49.0,49.0,66.0,66.0,66.0,66.0,66.0,78.0,78.0,90.0,90.0,104.0,104.0,110.0,110.0,121.0,121.0,121.0,121.0,121.0,121.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,136.0,136.0,148.0,156.0,156.0,156.0,160.0,166.0,166.0,177.0,177.0,181.0,181.0,188.0,204.0,204.0,211.0,211.0,215.0,215.0,215.0,222.0,231.0,231.0,231.0,231.0,248.0,248.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,274.0,274.0,283.0,283.0,292.0,292.0,292.0,292.0,292.0,298.0,305.0,305.0,313.0,313.0,313.0,316.0,316.0,319.0,319.0,319.0,319.0,319.0,321.0,321.0,321.0,321.0,321.0,327.0,327.0,327.0,327.0,327.0,327.0,327.0,327.0
Paul Reed,https://www.basketball-reference.com/req/202105201/images/players/reedpa01.jpg,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,8.0,8.0,14.0,14.0,14.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,20.0,20.0,20.0,20.0,20.0,20.0,22.0,22.0,22.0,22.0,22.0,26.0,26.0,28.0,28.0,28.0,28.0,28.0,30.0,30.0,30.0,40.0,40.0,40.0,40.0,40.0,40.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,47.0,47.0,47.0,47.0,57.0,57.0,59.0,59.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,63.0,63.0,63.0,63.0,63.0,67.0,71.0,71.0,88.0
Naz Reid,https://www.basketball-reference.com/req/202105201/images/players/reidna01.jpg,MIN,0.0,0.0,8.0,8.0,8.0,16.0,27.0,27.0,38.0,38.0,38.0,55.0,55.0,68.0,68.0,70.0,70.0,83.0,83.0,99.0,110.0,110.0,110.0,119.0,119.0,119.0,119.0,119.0,128.0,128.0,142.0,142.0,155.0,175.0,175.0,186.0,186.0,205.0,205.0,205.0,205.0,205.0,217.0,217.0,225.0,225.0,242.0,271.0,271.0,277.0,277.0,300.0,300.0,307.0,307.0,309.0,309.0,319.0,337.0,337.0,341.0,341.0,352.0,352.0,357.0,370.0,370.0,370.0,387.0,396.0,396.0,396.0,403.0,403.0,403.0,403.0,403.0,403.0,403.0,403.0,418.0,418.0,429.0,435.0,435.0,441.0,441.0,451.0,459.0,459.0,459.0,468.0,468.0,476.0,476.0,492.0,494.0,494.0,496.0,496.0,502.0,502.0,520.0,525.0,525.0,535.0,535.0,551.0,551.0,559.0,559.0,577.0,577.0,579.0,588.0,588.0,604.0,604.0,617.0,617.0,627.0,651.0,651.0,651.0,655.0,655.0,668.0,673.0,673.0,686.0,686.0,703.0,703.0,703.0,703.0,717.0,717.0,723.0,723.0,732.0,732.0,745.0,745.0,755.0,755.0,767.0,784.0
Cameron Reynolds,https://www.basketball-reference.com/req/202105201/images/players/reynoca01.jpg,SAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,15.0
